player_name,team_name,season,position_name,raid_points_player,tackle_points_player,total_points,raid_points_contribution,tackle_points_contribution,total_points_contribution,do_or_die_points_contribution,successful_raids_contribution,successful_tackles_contribution,super_raids_contribution,super_tackles_contribution
Pankaj,Gujarat Fortunegiants,7,All Rounder,0.0,3.0,9.0,0.0,0.02127659559378301,0.022388059645800845,0.0,0.0,0.0703124994506836,0.0,0.0
Parvesh Bhainswal,Gujarat Fortunegiants,7,"Defender, left cover",0.0,2.21,31.0,0.0,0.015673758754086817,0.07711442766886958,0.0,0.0,0.22656249822998048,0.0,0.15384614201183525
Rohit Gulia,Gujarat Fortunegiants,7,All Rounder,69.0,0.29,73.0,0.3209302310654408,0.0020567375740656907,0.18159203934927354,0.22727272210743815,0.318181816373967,0.03124999975585938,0.0,0.0
Ruturaj Shivaji Koravi,Gujarat Fortunegiants,7,Defender,0.0,0.6,6.0,0.0,0.004255319118756602,0.014925373097200564,0.0,0.0,0.04687499963378906,0.0,0.0
Sachin Tanwar,Gujarat Fortunegiants,7,Raider,64.0,0.08,65.0,0.297674417220119,0.0005673758825008803,0.16169154188633944,0.40909089979338864,0.27272727117768597,0.007812499938964845,0.24999993750001562,0.0
Sonu Jaglan,Gujarat Fortunegiants,7,Raider,28.0,0.0,32.0,0.13023255753380206,0.0,0.07960198985173635,0.09090908884297526,0.11931818114023761,0.02343749981689453,0.7499998125000469,0.07692307100591762
Sumit Malik,Gujarat Fortunegiants,7,"Defender, left corner",0.0,1.15,15.0,0.0,0.008156028310950154,0.03731343274300141,0.0,0.0,0.10937499914550781,0.0,0.07692307100591762
Sunil Kumar,Gujarat Fortunegiants,7,Defender,1.0,2.93,42.0,0.004651162769064359,0.020780141696594742,0.10447761168040395,0.022727272210743815,0.005681818149535124,0.27343749786376953,0.0,0.4615384260355057
Vinod Kumar,Gujarat Fortunegiants,7,All Rounder,5.0,0.0,5.0,0.023255813845321795,0.0,0.012437810914333804,0.0,0.02840909074767562,0.0,0.0,0.0
Arun Kumar HN,Haryana Steelers,7,Raider,2.0,0.0,2.0,0.007692307662721894,0.0,0.004310344818296671,0.0,0.004926108350117693,0.0,0.0,0.0
Chand Singh,Haryana Steelers,7,"Defender, left corner",1.0,1.0,5.0,0.003846153831360947,0.006756756711102995,0.010775862045741677,0.0,0.004926108350117693,0.021739130277252678,0.0,0.09999999000000101
Dharmaraj Cheralathan,Haryana Steelers,7,"Defender, right and left corner",2.0,2.36,35.0,0.007692307662721894,0.01594594583820307,0.07543103432019174,0.0,0.004926108350117693,0.2173913027725268,0.0,0.299999970000003
Kuldeep Singh,Haryana Steelers,7,Defender,0.0,0.86,6.0,0.0,0.0058108107715485755,0.012931034454890012,0.0,0.0,0.043478260554505356,0.0,0.0
Naveen,Haryana Steelers,7,Raider,51.0,0.18,53.0,0.19615384539940828,0.0012162162079985392,0.11422413768486177,0.21276595291987335,0.19211822565459002,0.014492753518168453,0.09999999000000101,0.0
Parveen,Haryana Steelers,7,"Defender, left cover",0.0,0.67,4.0,0.0,0.004527026996439007,0.008620689636593341,0.0,0.0,0.021739130277252678,0.0,0.09999999000000101
Prashanth Kumar Rai,Haryana Steelers,7,Raider,37.0,0.0,37.0,0.14230769176035504,0.0,0.0797413791384884,0.10638297645993668,0.1379310338032954,0.0,0.0,0.0
Ravi Kumar,Haryana Steelers,7,"Defender, right cover",0.0,2.17,26.0,0.0,0.014662162063093499,0.056034482637856715,0.0,0.0,0.15942028869985297,0.0,0.39999996000000404
Selvamani K,Haryana Steelers,7,Raider,10.0,0.0,12.0,0.03846153831360947,0.0,0.025862068909780024,0.0,0.02955665010070616,0.014492753518168453,0.09999999000000101,0.0
Sunil,Haryana Steelers,7,"Defender, right corner",0.0,2.92,35.0,0.0,0.019729729596420748,0.07543103432019174,0.0,0.0,0.2536231865679479,0.0,0.0
Vikas Chhillar,Haryana Steelers,7,Raider,1.0,0.0,1.0,0.003846153831360947,0.0,0.0021551724091483353,0.0,0.004926108350117693,0.0,0.0,0.0
Vikas Kale,Haryana Steelers,7,"Defender, right cover",0.0,2.15,28.0,0.0,0.01452702692887144,0.06034482745615339,0.0,0.0,0.1956521724952741,0.0,0.09999999000000101
Vikash Kandola,Haryana Steelers,7,Raider,103.0,0.36,107.0,0.3961538446301775,0.0024324324159970784,0.23060344777887187,0.4893616917157087,0.39901477635953314,0.028985507036336906,0.499999950000005,0.0
Vinay,Haryana Steelers,7,Raider,53.0,0.29,57.0,0.2038461530621302,0.0019594594462198685,0.12284482732145512,0.19148935762788602,0.19211822565459002,0.028985507036336906,0.299999970000003,0.0
Abozar Mohajermighani,Telugu Titans,7,Defender,1.0,1.93,28.0,0.004464285694355867,0.013219177991649466,0.06947890801618137,0.0,0.0,0.1953124984741211,0.0,0.10526315235457093
Amit Kumar,Telugu Titans,7,Raider,3.0,1.11,13.0,0.013392857083067602,0.007602739673953839,0.032258064436084206,0.060606058769513374,0.010416666612413195,0.06249999951171876,0.0,0.10526315235457093
Ankit Beniwal,Telugu Titans,7,Raider,6.0,0.0,7.0,0.026785714166135205,0.0,0.017369727004045342,0.0,0.02083333322482639,0.007812499938964845,0.0,0.0
Armaan,Telugu Titans,7,All Rounder,9.0,0.0,9.0,0.04017857124920281,0.0,0.022332506148058297,0.060606058769513374,0.031249999837239584,0.0,0.24999993750001562,0.0
C. Arun,Telugu Titans,7,"Defender, left cover",2.0,1.29,20.0,0.008928571388711734,0.008835616377838244,0.04962779144012955,0.0,0.005208333306206597,0.11718749908447267,0.0,0.15789472853185638
Farhad Rahimi Milaghardan,Telugu Titans,7,All Rounder,17.0,1.57,39.0,0.07589285680404975,0.010753424583880655,0.09677419330825263,0.09090908815427007,0.07812499959309896,0.17187499865722658,0.0,0.0
Kamal Singh,Telugu Titans,7,Raider,0.0,0.0,2.0,0.0,0.0,0.004962779144012955,0.0,0.0,0.01562499987792969,0.0,0.0
Krushna Madane,Telugu Titans,7,Defender,0.0,0.5,3.0,0.0,0.0034246575107900173,0.007444168716019432,0.0,0.0,0.02343749981689453,0.0,0.0
Palle Mallikarjun,Telugu Titans,7,Raider,2.0,0.0,2.0,0.008928571388711734,0.0,0.004962779144012955,0.0,0.010416666612413195,0.0,0.0,0.0
Rajnish,Telugu Titans,7,Raider,17.0,0.0,18.0,0.07589285680404975,0.0,0.044665012296116594,0.21212120569329682,0.06770833298068576,0.007812499938964845,0.0,0.0
Rakesh Gowda,Telugu Titans,7,Raider,11.0,1.0,16.0,0.04910714263791454,0.0068493150215800346,0.03970223315210364,0.060606058769513374,0.046874999755859376,0.02343749981689453,0.0,0.10526315235457093
Siddharth Sirish Desai,Telugu Titans,7,Raider,113.0,0.0,116.0,0.5044642834622131,0.0,0.2878411903527514,0.42424241138659363,0.5104166640082466,0.02343749981689453,0.49999987500003124,0.0
Suraj Desai,Telugu Titans,7,Raider,43.0,0.09,44.0,0.1919642848573023,0.0006164383519422031,0.109181141168285,0.09090908815427007,0.1822916657172309,0.007812499938964845,0.24999993750001562,0.0
Vishal Bhardwaj,Telugu Titans,7,Defender,0.0,3.79,53.0,0.0,0.02595890393178833,0.1315136473163433,0.0,0.0,0.34374999731445316,0.0,0.47368418559556913
Ajinkya Ashok Pawar,Jaipur Pink Panthers,7,Raider,17.0,0.0,17.0,0.072961373077419,0.0,0.037610619385817216,0.14035087473068641,0.07567567526661798,0.0,0.0,0.0
Amit Hooda,Jaipur Pink Panthers,7,"Defender, right corner",0.0,2.64,29.0,0.0,0.016097560877453898,0.06415929189345289,0.0,0.0,0.18309859025986908,0.0,0.1304347769376184
Deepak Narwal,Jaipur Pink Panthers,7,Raider,37.0,0.07,38.0,0.15879828258026488,0.0004268292656900655,0.08407079627417965,0.17543859341335802,0.17297297203798392,0.007042253471533426,0.0,0.0
Deepak Niwas Hooda,Jaipur Pink Panthers,7,All Rounder,99.0,0.53,107.0,0.42489270203908713,0.0032317072973676387,0.23672566319308483,0.3157894681440444,0.42162161934258585,0.04929577430073399,0.399999920000016,0.04347825897920613
Elavarasan A,Jaipur Pink Panthers,7,"Defender, left cover",0.0,1.33,4.0,0.0,0.008109756048111243,0.008849557502545227,0.0,0.0,0.02112676041460028,0.0,0.04347825897920613
Nilesh Salunke,Jaipur Pink Panthers,7,Raider,25.0,0.0,27.0,0.10729613687855735,0.0,0.059734513142180284,0.12280701538935061,0.09729729677136596,0.014084506943066852,0.0,0.0
Nitin Rawal,Jaipur Pink Panthers,7,All Rounder,32.0,1.27,46.0,0.13733905520455342,0.007743902391805473,0.10176991127927011,0.14035087473068641,0.12432432365230095,0.0774647881868677,0.199999960000008,0.1304347769376184
Pavan T. R.,Jaipur Pink Panthers,7,"Defender, right cover",0.0,1.0,11.0,0.0,0.006097560938429507,0.024336283131999373,0.0,0.0,0.06338028124380084,0.0,0.08695651795841226
Sachin Narwal,Jaipur Pink Panthers,7,All Rounder,10.0,0.0,11.0,0.04291845475142294,0.0,0.024336283131999373,0.052631578024007405,0.03783783763330899,0.007042253471533426,0.199999960000008,0.0
Sandeep Kumar Dhull,Jaipur Pink Panthers,7,"Defender, left corner",1.0,3.6,55.0,0.004291845475142294,0.021951219378346223,0.12168141565999686,0.0,0.0,0.33802816663360447,0.0,0.2608695538752368
Santhapanaselvam,Jaipur Pink Panthers,7,All Rounder,0.0,1.75,7.0,0.0,0.010670731642251637,0.015486725629454147,0.0,0.0,0.04929577430073399,0.0,0.0
Sunil Siddhgavali,Jaipur Pink Panthers,7,Defender,0.0,0.82,9.0,0.0,0.004999999969512195,0.01991150438072676,0.0,0.0,0.04225352082920056,0.0,0.1304347769376184
Sushil Gulia,Jaipur Pink Panthers,7,Raider,12.0,0.0,12.0,0.05150214570170753,0.0,0.02654867250763568,0.052631578024007405,0.04324324300949598,0.0,0.199999960000008,0.0
Vishal,Jaipur Pink Panthers,7,All Rounder,0.0,2.67,24.0,0.0,0.01628048770560678,0.05309734501527136,0.0,0.0,0.14788732290220197,0.0,0.1304347769376184
Adarsh T,Bengal Warriors,7,"Defender, left corner",0.0,0.38,3.0,0.0,0.002451612887408949,0.005484460684671918,0.0,0.0,0.020689655029726518,0.0,0.0
Baldev Singh,Bengal Warriors,7,"Defender, right corner",0.0,2.75,44.0,0.0,0.01774193536940687,0.08043875670852146,0.0,0.0,0.26896551538644475,0.0,0.41666663194444736
Jeeva Kumar,Bengal Warriors,7,"Defender, right and left cover",0.0,1.73,26.0,0.0,0.01116129025057232,0.04753199260048996,0.0,0.0,0.17241379191438763,0.0,0.08333332638888948
K. Prapanjan,Bengal Warriors,7,Raider,87.0,0.13,89.0,0.2735849048000475,0.0008387096720083247,0.16270566697860026,0.21739129962192827,0.2499999990234375,0.013793103353151011,0.2499999791666684,0.0
Maninder Singh,Bengal Warriors,7,Raider,138.0,0.0,138.0,0.4339622627862822,0.0,0.25228519149490825,0.41304346928166374,0.4609374981994629,0.0,0.3333333055555579,0.0
Mayur Shivtarkar,Bengal Warriors,7,All Rounder,0.0,0.8,4.0,0.0,0.005161290289281998,0.007312614246229225,0.0,0.0,0.027586206706302022,0.0,0.0
Mohammad Esmaeil Nabibakhsh,Bengal Warriors,7,All Rounder,62.0,1.5,86.0,0.19496855284601083,0.009677419292403747,0.15722120629392833,0.1521739097353498,0.18749999926757813,0.15172413688466113,0.2499999791666684,0.16666665277777895
Mohammad Taghi Paein Mahali,Bengal Warriors,7,Raider,0.0,0.0,1.0,0.0,0.0,0.0018281535615573062,0.0,0.0,0.006896551676575506,0.0,0.0
Naveen Narwal,Bengal Warriors,7,"Defender, right cover",0.0,0.33,1.0,0.0,0.0021290322443288244,0.0018281535615573062,0.0,0.0,0.006896551676575506,0.0,0.0
Rakesh Narwal,Bengal Warriors,7,Raider,3.0,0.0,3.0,0.009433962234484396,0.0,0.005484460684671918,0.0,0.003906249984741211,0.0,0.0,0.0
Rinku Narwal,Bengal Warriors,7,Defender,0.0,2.63,42.0,0.0,0.016967741826014567,0.07678244958540685,0.0,0.0,0.27586206706302024,0.0,0.16666665277777895
Sukesh Hegde,Bengal Warriors,7,Raider,28.0,0.0,29.0,0.08805031418852102,0.0,0.05301645328516188,0.21739129962192827,0.074218749710083,0.006896551676575506,0.16666665277777895,0.0
Viraj Vishnu Landge,Bengal Warriors,7,"Defender, left cover",0.0,0.86,6.0,0.0,0.005548387060978148,0.010968921369343836,0.0,0.0,0.041379310059453035,0.0,0.0
Abhishek Singh,U Mumba,7,Raider,76.0,0.08,77.0,0.3089430881750281,0.0005405405368882396,0.16775599091992158,0.3999999927272729,0.3437499982096354,0.007407407352537723,0.16666663888889352,0.0
Ajinkya Rohidas Kapre,U Mumba,7,All Rounder,1.0,0.0,1.0,0.0040650406338819485,0.0,0.0021786492327262545,0.0,0.005208333306206597,0.0,0.0,0.0
Arjun Deshwal,U Mumba,7,Raider,69.0,0.0,71.0,0.2804878037378545,0.0,0.15468409552356407,0.18181817851239676,0.2760416652289497,0.014814814705075447,0.33333327777778704,0.0
Athul MS,U Mumba,7,Raider,34.0,0.0,34.0,0.13821138155198626,0.0,0.07407407391269265,0.18181817851239676,0.13020833265516493,0.0,0.0,0.0
Dong Geon Lee,U Mumba,7,Raider,10.0,0.0,10.0,0.040650406338819486,0.0,0.021786492327262545,0.0727272714049587,0.03645833314344618,0.0,0.0,0.0
Fazel Atrachali,U Mumba,7,"Defender, left corner",2.0,3.33,52.0,0.008130081267763897,0.022499999847972976,0.11328976010176522,0.0,0.005208333306206597,0.348148145569273,0.0,0.19999998666666757
Harendra Kumar,U Mumba,7,"Defender, left cover",0.0,1.0,13.0,0.0,0.006756756711102995,0.028322440025441306,0.0,0.0,0.08888888823045268,0.0,0.06666666222222252
Rajaguru Subramanian,U Mumba,7,"Defender, right cover",0.0,0.0,2.0,0.0,0.0,0.004357298465452509,0.0,0.0,0.014814814705075447,0.0,0.0
Rohit Baliyan,U Mumba,7,Raider,38.0,0.33,42.0,0.15447154408751404,0.0022297297146639888,0.09150326777450268,0.12727272495867772,0.13541666596137153,0.02222222205761317,0.33333327777778704,0.06666666222222252
Sandeep Narwal,U Mumba,7,All Rounder,12.0,2.53,50.0,0.048780487606583385,0.017094594479090577,0.10893246163631272,0.03636363570247935,0.046874999755859376,0.24444444263374487,0.0,0.3333333111111126
Surinder Singh,U Mumba,7,Defender,4.0,2.13,36.0,0.016260162535527794,0.01439189179464938,0.07843137237814515,0.0,0.005208333306206597,0.22962962792866942,0.16666663888889352,0.06666666222222252
Young Chang Ko,U Mumba,7,"Defender, left cover",0.0,0.75,6.0,0.0,0.005067567533327246,0.013071895396357527,0.0,0.0,0.029629629410150893,0.0,0.13333332444444504
Amit Kumar,Patna Pirates,7,All Rounder,5.0,0.0,5.0,0.019305019230482553,0.0,0.01063829784970575,0.0,0.014218009411289055,0.0,0.11111109876543349,0.0
Ashish,Patna Pirates,7,Raider,5.0,0.0,5.0,0.019305019230482553,0.0,0.01063829784970575,0.018181817851239675,0.014218009411289055,0.0,0.0,0.0
Hadi Oshtorak,Patna Pirates,7,All Rounder,3.0,1.87,31.0,0.011583011538289532,0.012142857064007423,0.06595744666817564,0.0,0.004739336470429685,0.1654135325908757,0.0,0.28571427210884415
Jaideep,Patna Pirates,7,"Defender, left corner",0.0,2.73,41.0,0.0,0.017727272612160568,0.08723404236758714,0.0,0.0,0.28571428356605805,0.0,0.14285713605442207
Jang Kun Lee,Patna Pirates,7,Raider,25.0,0.0,26.0,0.09652509615241275,0.0,0.055319148818469895,0.16363636066115708,0.10426540234945307,0.007518796935948895,0.0,0.0
Jawahar Dagar,Patna Pirates,7,Defender,0.0,0.8,4.0,0.0,0.0051948051610726945,0.0085106382797646,0.0,0.0,0.03007518774379558,0.0,0.0
Mohammad Esmaeil Maghsoudlou Mahalli,Patna Pirates,7,Raider,28.0,0.47,35.0,0.10810810769070228,0.0030519480321302074,0.07446808494794024,0.10909090710743806,0.10900473881988275,0.03759398467974448,0.0,0.09523809070294806
Monu,Patna Pirates,7,Raider,9.0,1.53,32.0,0.03474903461486859,0.009935064870551527,0.0680851062381168,0.03636363570247935,0.03791469176343748,0.12030075097518232,0.0,0.3333333174603182
Neeraj Kumar,Patna Pirates,7,"Defender, right cover",0.0,2.33,35.0,0.0,0.01512987003162422,0.07446808494794024,0.0,0.0,0.24812029888631354,0.0,0.09523809070294806
Pardeep Narwal,Patna Pirates,7,Raider,172.0,0.0,172.0,0.6640926615285998,0.0,0.3659574460298778,0.5818181712396696,0.6492890964488669,0.0,0.8888887901234679,0.0
Purna Singh,Patna Pirates,7,Raider,4.0,0.0,4.0,0.01544401538438604,0.0,0.0085106382797646,0.018181817851239675,0.014218009411289055,0.0,0.0,0.0
Ravinder,Patna Pirates,7,All Rounder,0.0,1.0,3.0,0.0,0.006493506451340867,0.006382978709823449,0.0,0.0,0.01503759387189779,0.0,0.04761904535147403
Vikas Jaglan,Patna Pirates,7,All Rounder,8.0,0.8,20.0,0.03088803076877208,0.0051948051610726945,0.042553191398823,0.0727272714049587,0.01895734588171874,0.09022556323138674,0.0,0.0
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.13999999720000006,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,16.0,1.5,31.0,0.07079645986373248,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,16.0,1.5,8.0,0.07079645986373248,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.05945945913805698,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,Raider,8.0,1.5,31.0,0.03539822993186624,0.00955414006653414,0.07311320737473301,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Amit Kumar,Puneri Paltan,7,All Rounder,8.0,1.5,8.0,0.03539822993186624,0.00955414006653414,0.018867924483802066,0.07999999840000004,0.02702702688093499,0.09929077943765405,0.0,0.06249999609375024
Darshan Kadian,Puneri Paltan,7,Raider,2.0,0.0,2.0,0.00884955748296656,0.0,0.004716981120950516,0.0,0.005405405376186998,0.0,0.0,0.0
Emad Sedaghatnia,Puneri Paltan,7,Raider,1.0,0.0,1.0,0.00442477874148328,0.0,0.002358490560475258,0.0,0.005405405376186998,0.0,0.0,0.0
Girish Maruti Ernak,Puneri Paltan,7,"Defender, left corner",0.0,2.2,22.0,0.0,0.014012738764250073,0.05188679233045568,0.0,0.0,0.13475177209395905,0.0,0.18749998828125072
Hadi Tajik,Puneri Paltan,7,"Defender, right corner",1.0,1.13,10.0,0.00442477874148328,0.007197452183455718,0.02358490560475258,0.0,0.005405405376186998,0.056737588250088025,0.0,0.06249999609375024
Jadhav Balasaheb Shahaji,Puneri Paltan,7,"Defender, right cover",0.0,1.75,21.0,0.0,0.01114649674428983,0.04952830176998042,0.0,0.0,0.12765957356269805,0.0,0.18749998828125072
Manjeet,Puneri Paltan,7,Raider,69.0,1.64,92.0,0.30530973316234633,0.010445859806077326,0.21698113156372376,0.31999999360000014,0.3027027010664719,0.1560283676877421,0.6666664444445185,0.06249999609375024
Nitin Tomar,Puneri Paltan,7,Raider,32.0,0.29,34.0,0.14159291972746496,0.0018471337461966003,0.08018867905615877,0.0,0.15135135053323595,0.014184397062522006,0.0,0.0
PO Surjeet Singh,Puneri Paltan,7,"Defender, right cover",2.0,2.43,36.0,0.00884955748296656,0.015477706907785308,0.0849056601771093,0.0,0.005405405376186998,0.2056737574065691,0.0,0.3124999804687512
Pankaj Mohite,Puneri Paltan,7,Raider,63.0,0.09,64.0,0.27876106071344664,0.0005732484039920484,0.15094339587041652,0.33999999320000013,0.2648648634331629,0.007092198531261003,0.33333322222225925,0.0
Pawan Kumar Kadian,Puneri Paltan,7,Raider,23.0,0.0,23.0,0.10176991105411544,0.0,0.05424528289093094,0.09999999800000005,0.09729729677136596,0.0,0.0,0.0
R. Sriram,Puneri Paltan,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sagar B Krishna,Puneri Paltan,7,All Rounder,0.0,0.67,6.0,0.0,0.004267515896385249,0.014150943362851548,0.0,0.0,0.04255319118756602,0.0,0.0
Shubham Shinde,Puneri Paltan,7,"Defender, right corner",1.0,1.31,18.0,0.00442477874148328,0.008343948991439816,0.04245283008855465,0.0,0.005405405376186998,0.10638297796891505,0.0,0.12499999218750048
Sushant Sail,Puneri Paltan,7,Raider,8.0,0.0,8.0,0.03539822993186624,0.0,0.018867924483802066,0.01999999960000001,0.02702702688093499,0.0,0.0,0.0
Ajay Thakur,Tamil Thalaivas,7,Raider,58.0,0.0,58.0,0.22924901095158495,0.0,0.13425925894847393,0.18604650730124403,0.23152709245553157,0.0,0.49999987500003124,0.0
Ajeet,Tamil Thalaivas,7,"Defender, right cover",0.0,1.0,14.0,0.0,0.007575757518365474,0.03240740733239026,0.0,0.0,0.1048387088319459,0.0,0.09999999000000101
Anand,Tamil Thalaivas,7,Raider,6.0,0.0,6.0,0.023715414926026027,0.0,0.013888888856738684,0.06976744023796651,0.01477832505035308,0.0,0.24999993750001562,0.0
M. Abishek,Tamil Thalaivas,7,"Defender, right cover",0.0,0.0,1.0,0.0,0.0,0.0023148148094564473,0.0,0.0,0.008064516063995839,0.0,0.0
Manjeet Chhillar,Tamil Thalaivas,7,All Rounder,3.0,2.92,38.0,0.011857707463013014,0.022121211953627182,0.087962962759345,0.0,0.0,0.2661290301118627,0.0,0.19999998000000202
Mohit Chhillar,Tamil Thalaivas,7,"Defender, right corner",0.0,2.29,32.0,0.0,0.017348484717056935,0.07407407390260631,0.0,0.0,0.24193548191987516,0.0,0.19999998000000202
Ponparthiban Subramanian,Tamil Thalaivas,7,"Defender, right cover",0.0,0.0,1.0,0.0,0.0,0.0023148148094564473,0.0,0.0,0.008064516063995839,0.0,0.0
Rahul Chaudhari,Tamil Thalaivas,7,Raider,95.0,0.4,101.0,0.37549406966207877,0.0030303030073461894,0.23379629575510116,0.44186045484045455,0.38423645130918005,0.04838709638397503,0.0,0.0
