raider,opponent,n_events,success_rate,avg_points_per_raid,doordie_success_count,bonus_success_count,top_patterns
Abhishek Singh,U.P. Yoddha,59,0.576271186440678,0.423728813559322,21,13,"[{""pattern"": ""doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero > doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single > doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single > doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero > doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero > doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero > bonus_success_U_Mumba_vs_U.P._Yoddha_null_early_zero"", ""support"": 7, ""gain"": 6.0}]"
Abhishek Singh,U.P. Yoddhas,16,0.5625,0.25,4,5,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero > doordie_success_Telugu_Titans_vs_U.P._Yoddhas_none_early_single > doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_U.P._Yoddhas_none_early_single > doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero > bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero > doordie_success_Telugu_Titans_vs_U.P._Yoddhas_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero > doordie_success_Telugu_Titans_vs_U.P._Yoddhas_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Abinesh Nadarajan,Patna Pirates,15,0.6,0.4,1,4,"[{""pattern"": ""regular_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single > regular_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero > empty_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Puneri_Paltan_vs_Patna_Pirates_none_early_zero > empty_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero"", ""support"": 5, ""gain"": -1.0}, {""pattern"": ""regular_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single"", ""support"": 4, ""gain"": -1.0}]"
Abolfazl Maghsodloumahali,Dabang Delhi K.C.,10,0.3,0.1,1,2,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 4, ""gain"": 11.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero > bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero > doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 1, ""gain"": 1.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero > bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Abolfazl Maghsodloumahali,Puneri Paltan,14,0.5714285714285714,0.2857142857142857,4,4,"[{""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Puneri_Paltan_all_rounder_early_zero > doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero"", ""support"": 6, ""gain"": -1.0}]"
Abolfazl Maghsodloumahali,U Mumba,58,0.5344827586206896,0.3620689655172414,16,15,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single"", ""support"": 7, ""gain"": 6.0}]"
Abozar Mohajermighani,Telugu Titans,24,0.08333333333333333,0.0,0,2,"[{""pattern"": ""doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero"", ""support"": 14, ""gain"": 41.0}, {""pattern"": ""doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero"", ""support"": 16, ""gain"": 31.0}, {""pattern"": ""doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero"", ""support"": 18, ""gain"": 17.0}, {""pattern"": ""doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero > bonus_success_Bengal_Warriors_vs_Telugu_Titans_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Bengal_Warriors_vs_Telugu_Titans_unknown_early_zero > doordie_unknown_Bengal_Warriors_vs_Telugu_Titans_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Adarsh T,Bengal Warriors,14,0.5,0.21428571428571427,3,4,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero > doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single > doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero"", ""support"": 2, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero > doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single > doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single > doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single > doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero > doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Adarsh T,Bengaluru Bulls,22,0.5454545454545454,0.36363636363636365,5,6,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero > doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero > doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero > doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero > doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero > doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero > doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single > doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Adarsh T,Dabang Delhi K.C.,14,0.7142857142857143,0.35714285714285715,5,5,"[{""pattern"": ""bonus_success_Telugu_Titans_vs_Dabang_Delhi_K.C._unknown_early_zero > doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Dabang_Delhi_K.C._unknown_early_zero > doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero > bonus_success_Telugu_Titans_vs_Dabang_Delhi_K.C._unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero > bonus_success_Telugu_Titans_vs_Dabang_Delhi_K.C._unknown_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Adarsh T,Gujarat Giants,30,0.5666666666666667,0.3333333333333333,8,8,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Telugu_Titans_vs_Gujarat_Giants_none_early_zero > doordie_success_Telugu_Titans_vs_Gujarat_Giants_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Gujarat_Giants_none_early_zero > doordie_success_Telugu_Titans_vs_Gujarat_Giants_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Gujarat_Giants_none_early_single > doordie_unknown_Telugu_Titans_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Telugu_Titans_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Gujarat_Giants_none_early_single > doordie_success_Telugu_Titans_vs_Gujarat_Giants_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Adarsh T,Haryana Steelers,30,0.6333333333333333,0.36666666666666664,10,9,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single > doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single > doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero > doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero > bonus_success_Telugu_Titans_vs_Haryana_Steelers_nan_early_zero"", ""support"": 3, ""gain"": 2.0}]"
Adarsh T,Jaipur Pink Panthers,38,0.7631578947368421,0.6842105263157895,18,7,"[{""pattern"": ""doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single > doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single > doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single > doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_single > bonus_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_all_rounder_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Adarsh T,Patna Pirates,10,0.5,0.4,2,2,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero > doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero > doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Patna_Pirates_raider_early_zero > doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero > allout_success_Telugu_Titans_vs_Patna_Pirates_none_early_high"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""allout_success_Telugu_Titans_vs_Patna_Pirates_none_early_high > doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Adarsh T,Puneri Paltan,22,0.5909090909090909,0.2727272727272727,6,7,"[{""pattern"": ""bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero > doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero > doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero > doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single > bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single > bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero > doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero > doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero > doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single"", ""support"": 4, ""gain"": 3.0}]"
Adarsh T,Tamil Thalaivas,13,0.6923076923076923,0.38461538461538464,4,5,"[{""pattern"": ""doordie_success_Telugu_Titans_vs_Tamil_Thalaivas_none_early_single > bonus_success_Telugu_Titans_vs_Tamil_Thalaivas_null_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Tamil_Thalaivas_null_early_zero > bonus_success_Telugu_Titans_vs_Tamil_Thalaivas_null_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_Tamil_Thalaivas_null_early_zero > doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero > doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero > doordie_success_Telugu_Titans_vs_Tamil_Thalaivas_none_early_high"", ""support"": 1, ""gain"": 0.0}]"
Adarsh T,U Mumba,23,0.6086956521739131,0.43478260869565216,6,7,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero > doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single > doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero > bonus_success_Telugu_Titans_vs_U_Mumba_null_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_U_Mumba_null_early_zero > doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero"", ""support"": 9, ""gain"": -1.0}]"
Adarsh T,U.P. Yoddha,13,0.7692307692307693,0.7692307692307693,6,3,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero > doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single > doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_high"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero > doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single > doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_high"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero"", ""support"": 3, ""gain"": -1.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single"", ""support"": 3, ""gain"": -1.0}]"
Adarsh T,U.P. Yoddhas,18,0.6111111111111112,0.2222222222222222,4,7,"[{""pattern"": ""bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero > doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero > bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Telugu_Titans_vs_U.P._Yoddhas_none_early_single > bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_Telugu_Titans_vs_U.P._Yoddhas_unknown_early_zero > doordie_unknown_Telugu_Titans_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Aditya Shinde,5 Raids,35,0.6571428571428571,0.5714285714285714,1,7,"[{""pattern"": ""regular_success_Puneri_Paltan_vs_5_Raids_none_early_single > regular_success_Puneri_Paltan_vs_5_Raids_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero > empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero > bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero > empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero > regular_success_Puneri_Paltan_vs_5_Raids_none_early_single"", ""support"": 3, ""gain"": 2.0}]"
Aditya Shinde,Bengal Warriors,10,0.4,0.2,1,2,"[{""pattern"": ""empty_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero > empty_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_Puneri_Paltan_vs_Bengal_Warriors_unknown_early_zero > empty_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero > regular_success_Puneri_Paltan_vs_Bengal_Warriors_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""regular_success_Puneri_Paltan_vs_Bengal_Warriors_none_early_single > bonus_success_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero > empty_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
