Unnamed: 0,match_id,match_number,date,start_time,result,player_id_of_the_match,player_name_of_the_match,series_id,series_name,status,toss_winner,toss_selection,venue_id,venue_name,home_team_id,home_team_name,season
555,671,Match 46,11/3/2018,20:00,U Mumba beat Puneri Paltan (31-22),2028.0,2028.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,Puneri Paltan,1
556,672,Match 47,11/3/2018,21:00,Bengaluru Bulls beat U.P. Yoddha (35-29),326.0,326.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30.0,U.P. Yoddha,4
557,673,Match 48,11/4/2018,20:00,Gujarat Fortunegiants beat Dabang Delhi K.C. (45-38),522.0,522.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,Gujarat Fortunegiants,2
558,674,Match 49,11/4/2018,21:00,Match Tied,143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30.0,U.P. Yoddha,6
559,675,Match 50,11/6/2018,20:00,Jaipur Pink Panthers beat Haryana Steelers (38-32),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Right,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,Jaipur Pink Panthers,3
560,676,Match 51,11/6/2018,21:00,Match Tied,106.0,106.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30.0,U.P. Yoddha,2
561,677,Match 9,10/11/2018,20:00,Patna Pirates beat U.P. Yoddha (43-41),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",30.0,U.P. Yoddha,4
562,678,Match 52,11/8/2018,20:00,Dabang Delhi K.C. beat Haryana Steelers (39-33),388.0,388.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,Dabang Delhi K.C.,6
563,679,Match 53,11/8/2018,21:00,Bengaluru Bulls beat U.P. Yoddha (37-27),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Left,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30.0,U.P. Yoddha,5
564,68,Match 7,7/21/2015,20:00,U Mumba beat Puneri Paltan (28-21),105.0,105.0,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Left,5,"National Sports Club of India, Mumbai",,Puneri Paltan,7
565,680,Match 54,11/9/2018,20:00,U Mumba beat Jaipur Pink Panthers (48-24),324.0,324.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
566,681,Match 55,11/9/2018,21:00,Bengal Warriors beat Telugu Titans (30-25),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Bengal Warriors,5
567,682,Match 56,11/10/2018,20:00,Patna Pirates beat Bengal Warriors (50-30),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Patna Pirates,5
568,683,Match 57,11/10/2018,21:00,Gujarat Fortunegiants beat U Mumba (38-36),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
569,684,Match 59,11/11/2018,21:00,Haryana Steelers beat U Mumba (35-31),366.0,366.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,2
570,685,Match 60,11/13/2018,20:00,Telugu Titans beat Puneri Paltan (28-25),81.0,81.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Telugu Titans,7
571,686,Match 61,11/13/2018,21:00,U Mumba beat U.P. Yoddha (41-24),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,5
572,687,Match 62,11/14/2018,20:00,Match Tied,366.0,366.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,,7
573,688,Match 63,11/14/2018,21:00,U Mumba beat Bengaluru Bulls (32-29),324.0,324.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
574,689,Match 64,11/15/2018,20:00,Patna Pirates beat Dabang Delhi K.C. (38-35),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Patna Pirates,1
575,69,Match 8,7/22/2015,20:00,Bengal Warriors beat Jaipur Pink Panthers (28-26),52.0,52.0,2,"Pro Kabaddi League, 2015",Full Time,3,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Jaipur Pink Panthers,1
576,690,Match 65,11/15/2018,21:00,U Mumba beat Tamil Thalaivas (36-22),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
577,691,Match 66,11/16/2018,20:00,Gujarat Fortunegiants beat Bengal Warriors (35-23),219.0,219.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,2
578,692,Match 67,11/16/2018,21:00,Jaipur Pink Panthers beat U.P. Yoddha (45-28),2475.0,2475.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",,U.P. Yoddha,4
579,693,Match 68,11/17/2018,20:00,Bengal Warriors beat Puneri Paltan (26-22),772.0,772.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",,Puneri Paltan,4
580,694,Match 69,11/17/2018,21:00,Match Tied,757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,5
581,695,Match 70,11/18/2018,20:00,Bengaluru Bulls beat Jaipur Pink Panthers (45-32),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",,Jaipur Pink Panthers,2
582,696,Match 71,11/18/2018,21:00,Gujarat Fortunegiants beat U.P. Yoddha (37-32),106.0,106.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,6
583,697,Match 72,11/20/2018,20:00,Tamil Thalaivas beat Telugu Titans (27-23),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",,Telugu Titans,3
584,698,Match 73,11/20/2018,21:00,Dabang Delhi K.C. beat Gujarat Fortunegiants (29-26),251.0,251.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,5
585,699,Match 74,11/21/2018,20:00,Patna Pirates beat Tamil Thalaivas (45-27),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",,Patna Pirates,4
586,7,Match 7,7/29/2014,20:00,U Mumba beat Patna Pirates (36 - 33),88.0,88.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,5,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,5
587,70,Match 9,7/22/2015,21:00,Bengaluru Bulls beat Patna Pirates (31-26),69.0,69.0,2,"Pro Kabaddi League, 2015",Full Time,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Bengaluru Bulls,2
588,700,Match 75,11/21/2018,21:00,Gujarat Fortunegiants beat U Mumba (39-35),219.0,219.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,5
589,701,Match 76,11/22/2018,20:00,Gujarat Fortunegiants beat Haryana Steelers (40-31),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,3
590,702,Match 77,11/23/2018,20:00,Bengal Warriors beat Bengaluru Bulls (33-31),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1.0,Bengaluru Bulls,1
591,703,Match 78,11/23/2018,21:00,Match Tied,41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,,7
592,704,Match 79,11/24/2018,20:00,U Mumba beat Dabang Delhi K.C. (39-23),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Dabang Delhi K.C.,1
593,705,Match 80,11/24/2018,21:00,Bengaluru Bulls beat Tamil Thalaivas (36-22),326.0,326.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1.0,Bengaluru Bulls,7
594,706,Match 82,11/25/2018,21:00,Patna Pirates beat Bengaluru Bulls (35-32),326.0,326.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1.0,Bengaluru Bulls,7
595,707,Match 81,11/25/2018,20:00,Haryana Steelers beat Dabang Delhi K.C. (34-27),366.0,366.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Dabang Delhi K.C.,2
596,708,Match 83,11/26/2018,20:00,Tamil Thalaivas beat Telugu Titans (31-25),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Telugu Titans,7
597,709,Match 85,11/28/2018,20:00,Puneri Paltan beat Haryana Steelers (35-33),388.0,388.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Haryana Steelers,7
598,71,Match 10,7/23/2015,20:00,Telugu Titans beat Bengal Warriors (32-30),12.0,12.0,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Bengal Warriors,6
599,710,Match 86,11/28/2018,21:00,Bengaluru Bulls beat Telugu Titans (34-26),326.0,326.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1.0,Bengaluru Bulls,5
600,711,Match 87,11/29/2018,20:00,Gujarat Fortunegiants beat Puneri Paltan (35-20),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Puneri Paltan,6
601,712,Match 88,11/29/2018,21:00,Bengal Warriors beat Bengaluru Bulls (44-37),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1.0,Bengaluru Bulls,5
602,713,Match 89,11/30/2018,20:00,Dabang Delhi K.C. beat Jaipur Pink Panthers (48-35),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,6
603,714,Match 90,11/30/2018,21:00,Match Tied,26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,,3
604,715,Match 91,12/1/2018,20:00,U Mumba beat Dabang Delhi K.C. (41-34),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,1
605,716,Match 92,12/2/2018,20:00,U Mumba beat Gujarat Fortunegiants (36-26),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Gujarat Fortunegiants,7
606,717,Match 93,12/2/2018,21:00,Dabang Delhi K.C. beat Puneri Paltan (35-24),174.0,174.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,2
607,718,Match 94,12/4/2018,20:00,Gujarat Fortunegiants beat Patna Pirates (45-27),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Patna Pirates,5
608,719,Match 95,12/4/2018,21:00,Dabang Delhi K.C. beat Telugu Titans (34-29),251.0,251.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,6
609,72,Match 11,7/24/2015,20:00,Dabang Delhi beat Puneri Paltan (38-37),124.0,124.0,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Dabang Delhi,5
610,720,Match 96,12/5/2018,20:00,Haryana Steelers beat Bengal Warriors (35-33),388.0,388.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Bengal Warriors,3
611,721,Match 97,12/5/2018,21:00,Dabang Delhi K.C. beat Bengaluru Bulls (32-31),326.0,326.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,4
612,722,Match 98,12/6/2018,20:00,U.P. Yoddha beat Haryana Steelers (30-29),388.0,388.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,U.P. Yoddha,5
613,723,Match 99,12/6/2018,21:00,Dabang Delhi K.C. beat Tamil Thalaivas (37-33),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,6
614,724,Match 100,12/7/2018,20:00,Gujarat Fortunegiants beat Telugu Titans (29-27),219.0,219.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,6
615,725,Match 101,12/7/2018,21:00,Patna Pirates beat Puneri Paltan (53-36),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Patna Pirates,1
616,726,Match 102,12/8/2018,20:00,U Mumba beat Bengal Warriors (31-20),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Bengal Warriors,1
617,727,Match 103,12/8/2018,21:00,Telugu Titans beat Jaipur Pink Panthers (36-26),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,2
618,728,Match 104,12/9/2018,20:00,Jaipur Pink Panthers beat Tamil Thalaivas (37-24),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Tamil Thalaivas,6
619,729,Match 105,12/9/2018,21:00,Telugu Titans beat Haryana Steelers (35-31),388.0,388.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,7
620,73,Match 12,7/24/2015,21:00,U Mumba beat Bengal Warriors (29-25),29.0,29.0,2,"Pro Kabaddi League, 2015",Full Time,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,U Mumba,4
621,730,Match 106,12/11/2018,20:00,U Mumba beat Dabang Delhi K.C. (44-19),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",,U Mumba,1
622,731,Match 107,12/11/2018,21:00,U.P. Yoddha beat Telugu Titans (27-20),155.0,155.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,3
623,732,Match 108,12/12/2018,20:00,Gujarat Fortunegiants beat Haryana Steelers (47-37),219.0,219.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Gujarat Fortunegiants,5
624,733,Match 109,12/12/2018,21:00,Bengaluru Bulls beat Telugu Titans (37-24),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,7
625,734,Match 110,12/13/2018,20:00,Telugu Titans beat Patna Pirates (41-36),81.0,81.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,4
626,735,Match 111,12/14/2018,20:00,Jaipur Pink Panthers beat Puneri Paltan (36-23),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",3.0,Jaipur Pink Panthers,5
627,736,Match 112,12/14/2018,21:00,Bengal Warriors beat Tamil Thalaivas (28-21),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Right,25,"Tau Devilal Sports Complex, Panchkula",,Bengal Warriors,2
628,737,Match 113,12/15/2018,20:00,Match Tied,155.0,155.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Right,25,"Tau Devilal Sports Complex, Panchkula",,,4
629,738,Match 114,12/15/2018,21:00,Match Tied,2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",3.0,Jaipur Pink Panthers,1
630,739,Match 115,12/16/2018,20:00,U.P. Yoddha beat Patna Pirates (47-31),155.0,155.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",,Patna Pirates,6
631,74,Match 13,7/25/2015,20:00,Bengaluru Bulls beat Puneri Paltan (31-26),195.0,195.0,2,"Pro Kabaddi League, 2015",Full Time,1,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Puneri Paltan,7
632,740,Match 116,12/16/2018,21:00,Gujarat Fortunegiants beat Jaipur Pink Panthers (34-29),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,31,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",3.0,Jaipur Pink Panthers,6
633,741,Match 117,12/18/2018,20:00,Bengaluru Bulls beat Telugu Titans (44-28),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",,Bengaluru Bulls,7
634,742,Match 118,12/18/2018,21:00,Jaipur Pink Panthers beat Haryana Steelers (39-30),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",3.0,Jaipur Pink Panthers,2
635,743,Match 119,12/19/2018,20:00,Match Tied,197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",,,6
636,744,Match 120,12/19/2018,21:00,Gujarat Fortunegiants beat Jaipur Pink Panthers (33-31),219.0,219.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,31,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",3.0,Jaipur Pink Panthers,3
637,745,Match 121,12/20/2018,20:00,Match Tied,36.0,36.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Left,25,"Tau Devilal Sports Complex, Panchkula",3.0,Jaipur Pink Panthers,1
638,746,Match 123,12/21/2018,21:00,Puneri Paltan beat Telugu Titans (35-20),772.0,772.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Puneri Paltan,7
639,747,Match 124,12/22/2018,20:00,U.P. Yoddha beat U Mumba (34-32),261.0,261.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,U.P. Yoddha,1
640,748,Match 125,12/22/2018,21:00,Bengal Warriors beat Patna Pirates (39-23),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,6
641,749,Match 126,12/23/2018,20:00,Dabang Delhi K.C. beat Bengal Warriors (37-31),251.0,251.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,5
642,75,Match 14,7/25/2015,21:00,Dabang Delhi beat Bengal Warriors (32-21),217.0,217.0,2,"Pro Kabaddi League, 2015",Full Time,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Dabang Delhi,5
643,750,Match 122,12/21/2018,20:00,Bengal Warriors beat Tamil Thalaivas (27-24),12.0,12.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,2
644,751,Match 127,12/25/2018,20:00,Match Tied,26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,,3
645,752,Match 128,12/25/2018,21:00,Bengal Warriors beat Telugu Titans (39-34),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,6
646,753,Match 129,12/26/2018,20:00,Gujarat Fortunegiants beat Patna Pirates (37-29),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Gujarat Fortunegiants,3
647,754,Match 130,12/26/2018,21:00,Bengal Warriors beat Bengaluru Bulls (37-31),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,6
648,755,Match 131,12/27/2018,20:00,Bengaluru Bulls beat Jaipur Pink Panthers (40-32),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Jaipur Pink Panthers,4
649,756,Match 132,12/27/2018,21:00,U.P. Yoddha beat Bengal Warriors (41-25),94.0,94.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,3
650,757,Eliminator 1,12/30/2018,20:00,U.P. Yoddha beat U Mumba (34-29),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of raid :Right,24,"Rajiv Gandhi Indoor Stadium, Kochi",,U.P. Yoddha,3
651,758,Eliminator 2,12/30/2018,21:00,Dabang Delhi K.C. beat Bengal Warriors (39-28),,,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,24,"Rajiv Gandhi Indoor Stadium, Kochi",,Bengal Warriors,2
652,759,Qualifier 1,12/31/2018,20:00,Bengaluru Bulls beat Gujarat Fortunegiants (41-29),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,31,Choice of court :Right,24,"Rajiv Gandhi Indoor Stadium, Kochi",,Gujarat Fortunegiants,2
653,76,Match 15,7/26/2015,20:00,Patna Pirates beat Jaipur Pink Panthers (29-23),88.0,88.0,2,"Pro Kabaddi League, 2015",Full Time,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",,Patna Pirates,7
654,760,Eliminator 3,12/31/2018,21:00,U.P. Yoddha beat Dabang Delhi K.C. (45-33),155.0,155.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Left,24,"Rajiv Gandhi Indoor Stadium, Kochi",,U.P. Yoddha,2
655,761,Qualifier 2,1/3/2019,20:00,Gujarat Fortunegiants beat U.P. Yoddha (38-31),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of raid :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,U.P. Yoddha,5
656,762,Final,1/5/2019,20:00,Bengaluru Bulls beat Gujarat Fortunegiants (38-33),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Bengaluru Bulls,1
657,763,Match 1,10/5/2018,20:00,Telugu Titans beat Tamil Thalaivas (58-37),81.0,81.0,30,"Testing Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,0,TBD,29.0,Tamil Thalaivas,3
658,764,Match 2,10/5/2018,21:00,,,,30,"Testing Pro Kabaddi League Season 6, 2018",1st Half,5,Choice of court :Left,0,TBD,,,7
659,77,Match 16,7/26/2015,21:00,U Mumba beat Telugu Titans (27-26),29.0,29.0,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",,U Mumba,6
660,78,Match 17,7/27/2015,20:00,Bengaluru Bulls beat Dabang Delhi (33-18),69.0,69.0,2,"Pro Kabaddi League, 2015",Full Time,1,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Bengaluru Bulls,1
661,79,Match 18,7/27/2015,21:00,Telugu Titans beat Jaipur Pink Panthers (33-22),81.0,81.0,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Jaipur Pink Panthers,2
662,8,Match 8,7/30/2014,20:00,Bengaluru Bulls beat Bengal Warriors (46 - 30),26.0,26.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,4,Choice of court : Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,4
